URL,Type,Status,Priority,Resolution,Affects Version/s,Fix Version/s,Component/s,Estimated Complexity,Assignee,Reporter,Created,Updated,Description,Comments
https://issues.apache.org/jira/browse/CAMEL-16710,Improvement,Open,Minor,Unresolved,3.7.0,Future,camel-quickfix,Unknown,Unassigned,Mathias Aebersold,11/Jun/21 07:20,09/Aug/23 09:20,"Hi there, we are implementing a Quickfix request-reply message exchange where the reply message can be one of 2 different message types, which is not supported by the current implementation. However, this is a common situation during FIX business processes. E.g. sending a QuoteRequest message will yield in a response of either a Quote or QuoteRequestReject message. The current implementation of the correlation criteria with a MessagePredicate object requires exactly 1 MsgType in its constructor: https://camel.apache.org/components/latest/quickfix-component.html#_implementing_inout_exchanges_for_producers exchange.setProperty(QuickfixjProducer.CORRELATION_CRITERIA_KEY, new MessagePredicate( new SessionID(sessionID), MsgType.EXECUTION_REPORT) .withField(ExecTransType.FIELD, Integer .toString(ExecTransType.STATUS)) .withField(OrderID.FIELD, request.getString(OrderID.FIELD))); I see 2 potential approaches to improve the current implementation: 1) Correlation criteria without a MsgType . This could be very quickly implemented using a new {{MessagePredicate }}constructor: Existing constructor: org.apache.camel.component.quickfixj.MessagePredicate#MessagePredicate public MessagePredicate(SessionID requestingSessionID, String msgType) { addHeaderFieldIfPresent(SenderCompID.FIELD, requestingSessionID.getSenderCompID()); addHeaderFieldIfPresent(TargetCompID.FIELD, requestingSessionID.getTargetCompID()); withMessageType(msgType); } Proposed new constructor without the parameter String msgType : org.apache.camel.component.quickfixj.MessagePredicate#MessagePredicate public MessagePredicate(SessionID requestingSessionID) { addHeaderFieldIfPresent(SenderCompID.FIELD, requestingSessionID.getSenderCompID()); addHeaderFieldIfPresent(TargetCompID.FIELD, requestingSessionID.getTargetCompID()); } 2) Multiple MessagePredicate for different MsgType This approach would replace the existing correlation criteria consisting of a single MessagePredicate object with a list of MessagePredicate objects. An incoming message would be successfully correlated if any of the MessagePredicate objects would evaluate to true .",Claus Ibsen: Claus Ibsen added a comment - 03/Sep/22 07:57 Are you able to work on a PR with this functionality | Deven Phillips: Deven Phillips added a comment - 04/Feb/23 18:51 Another possible option might be to create a superclass or parent interface which both of those types inherit from?
https://issues.apache.org/jira/browse/CAMEL-16789,Task,Open,Minor,Unresolved,None,Future,None,Unknown,Unassigned,Alex Dettinger,06/Jul/21 13:52,09/Aug/23 09:19,"It looks like faulttolerance timeoutScheduledExecutorServiceRef and bulkHead * have no effect. FaultToleranceConfiguration.getTimeoutScheduledExecutorServiceRef() is never called from camel code, so the configured value is never reified into an actual processor as far as I get it. Concerning bulkHead*, the FaultToleranceReifier does not propagate the bulkHeadEnabled boolean by calling something like target.setBulkheadEnabled(true); As such, the FaultToleranceProcessor never actually executes the doStart() and process() code related to bulkhead.","Claus Ibsen: Claus Ibsen added a comment - 09/Jul/21 07:19 Yeah this requires some work as the bulk head executing is a bit tricky to implement for the current camel implementation. I took a look and it seems we need to refactor this to setup the circuit breaker and its bulk head, timeout etc in doStart."
https://issues.apache.org/jira/browse/CAMEL-17177,Task,Open,Minor,Unresolved,3.13.0,Future,camel-salesforce,Unknown,Unassigned,Otavio Rodolfo Piske,08/Nov/21 09:26,09/Aug/23 09:19,"These methods may be candidates for moving to the repeatable tasks implemented as part of CAMEL-17121 : org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper#performClientRestart org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper#subscribe I don't know much about Salesforce and it may require some more effort to test. Therefore, logging and saving for later.","Otavio Rodolfo Piske: Otavio Rodolfo Piske added a comment - 09/Aug/23 09:19 - edited It would be good to perform this migration, but I have no knowledge at all about Salesforce."
https://issues.apache.org/jira/browse/CAMEL-16825,Improvement,Open,Minor,Unresolved,"3.6.0,3.11.0",Future,"camel-core,eip",Unknown,Unassigned,tang honggang,28/Jul/21 09:31,09/Aug/23 09:19,"I want to use nest choice DSL to finish some job, but it doesn't work well in my test case. When I use endChoice() in the inner choice clause, it return back to the outer choice definition actually. And this is the test case: ProcessorDefinition<?> end = from(""timer:foo?period=5000&synchronous=true"") .transform(simple(""${random(1000)}"")) .choice() .when(simple(""${body} > 500"")) .log(""High number ${body}"") .choice() .when(simple(""${body} > 750"")) .log(""High number >750 ${body}"") .endChoice() .otherwise() .log(""High number <750 ${body}"") .endChoice() .endChoice() .otherwise() .log(""Low number ${body}"") .endChoice(); Though in this case, I can fix the problem by not use endChoice(), I see the code of endChoice(). I found that change the sequence of the two judgement below can fix my problem, but I am not sure the influence. So I hope you can give me an answer, thx! // are we nested choice? ProcessorDefinition<?> def = this; if (def.getParent() instanceof WhenDefinition) { return (ChoiceDefinition) def.getParent().getParent(); } // are we already a choice? if (def instanceof ChoiceDefinition) { return (ChoiceDefinition) def; }","Claus Ibsen: Claus Ibsen added a comment - 28/Jul/21 13:05 You are welcome to create a PR against main branch then we can use that as a start | tang honggang: tang honggang added a comment - 29/Jul/21 11:55 davsclaus I have fix the problem and add a test case, but i have no permission push the code, will you help add my github ID ttyy1112 to camel project? | Claus Ibsen: Claus Ibsen added a comment - 29/Jul/21 11:59 You need to fork the github project and then push there, and then you can create a PR to apache camel. | tang honggang: tang honggang added a comment - 29/Jul/21 12:34 got it. | Dirk Vanhaute: Dirk Vanhaute added a comment - 30/Jul/21 08:52 - edited Hi, I happen to be investigating an identical problem (in 3.7.4) while migrating from 2. Using your testcase, it would probably look like this: ( took the liberty of changing second endChoice to end, as I can't see why this should work. ) ProcessorDefinition<?> end = from(""timer:foo?period=5000&synchronous=true"") .transform(simple(""${random(1000)}"")) .choice() .when(simple(""${body} > 500"")) .log(""High number ${body}"") .choice() .when(simple(""${body} > 750"")) .log(""High number >750 ${body}"") .endChoice() .otherwise() .log(""High number <750 ${body}"") .endChoice() .end() .log(simple(""extra log"")) .endChoice() .end() It gives: org.apache.camel.model.RouteDefinition cannot be cast to class org.apache.camel.model.ChoiceDefinition in the last endChoice. I don't understand the code completely, but I believe ""choice"" adds a new child to the OutputNode tree. While ""when"" and ""otherwise"" are pretty much treated like normal statements and are added to ""blocks"". This causes all other non OutputNode statements like log to be placed in the same block. Because of that, you should never expect to find ""WhenDefinition"" in your tree, but still, ChoiceDefinition.endChoice has a check on it: public ChoiceDefinition ProcessorDefinition.endChoice() { // are we nested choice? ProcessorDefinition<?> def = this; if (def.getParent() instanceof WhenDefinition) { return (ChoiceDefinition) def.getParent().getParent(); } But then it would not be doing anything. Perhaps I am wrong and ChoiceDefinition ends the inner choice, while the next end ends the second one. But that is not what the documentation says. | tang honggang: tang honggang added a comment - 02/Aug/21 05:22 d.vanhaute The code will run like this, ProcessorDefinition<?> end = from(""timer:foo?period=1000&synchronous=true"") .transform(simple(""${random(1000)}"")) .choice() .when(simple(""${body} > 500"")).log(""High number ${body}"") .choice() .when(simple(""${body} > 750"")).log(""High number >750 ${body}"") .otherwise().log(""High number <750 ${body}"") .end().log(""extra log"") .endChoice() .end(); | Dirk Vanhaute: Dirk Vanhaute added a comment - 02/Aug/21 16:18 Ok, I See where I was wrong, the ChoiceDefinition.addClause clears the block before adding a when or otherwise, thus WhenDefinition and OtherwiseDefinition are indeed on top of ChoiceDefinition. It is a special construction. It is a child of choice, and ChoiceDefinition.when creates the new WhenDefinition or OtherwiseDefinition, but returns the current ChoiceDefinition instead. Thus, indeed, I agree, endChoice should test first on being on level ChoiceDefinition and, if so, decide we're fine, not end the choice, but just return itself. But then, what follows has two strange things: WhenDefinition has an endParent method to cope with the in-between focus of that level, but OtherDefinition does not have or inherit that method. Thus nesting in ""when"" brings back ChoiceDefinition, but nesting in ""otherwise"" leaves you unexpectedly in the otherwise level. The second thing is that ProcessorDefinition.endChoice first part, check for nested blocks, only checks for WhenDefinition, and not for OtherwiseDefinition, and it does not call ""end"", so blocks are not popped. If we remove that, the endChoice does an ""end"", ending whatever OutputNode we were in. ( after having a safety check for WhenDefinition and OtherDefinition ), So it appears to me, it should just be removed, and the OtherDefinition should get an endParent identical to the one in WhenDefinition. The only problem would be, that it would work just like end in any other place outside endChoice. So perhaps, it should fail it end does not return ChoiceDefinition. | tang honggang: tang honggang added a comment - 04/Aug/21 12:37 davsclaus Hi, I have created a PR and what's the next step I should do? | Claus Ibsen: Claus Ibsen added a comment - 03/Sep/22 08:10 Where did your PR go - I cannot see it , or cant remember we have got it from you - my bad as this ticket is 1+ year old now | Dirk Vanhaute: Dirk Vanhaute added a comment - 13/Sep/22 21:46 - edited Hi Claus, I believe this is what you are looking for: https://github.com/apache/camel/pull/5890 It does what I explained here : WhenDefinition and OtherwiseDefinition are indeed on top of ChoiceDefinition. It is a special construction. It is a child of choice, and ChoiceDefinition.when creates the new WhenDefinition or OtherwiseDefinition, but returns the current ChoiceDefinition instead. Thus, indeed, I agree, endChoice should test first on being on level ChoiceDefinition and, if so, decide we're fine, not end the choice, but just return itself. What I explained further is that in CAMEL-4050 , endParent was created in ProcessorDefinition and overridden in WhenDefinition but not in OtherDefinition. The reasoning might have been that after an otherwise, the choice ends, and there is no reason to return to ChoiceDefinition. The NestedChoiceIssueTest is also constructed in this way of thinking : .to(""mock:big"").otherwise().to(""mock:med"") .endChoice().otherwise().to(""mock:low"").end(); The endChoice in this sequence should be followed by end() to terminate the inner choice, but the boolean construction onlyWhenOrOtherwise fails to notice this because it is followed by an otherwise. This explains why his PR failed. The inner choice got the two otherwises. It might also be this endParent thing that makes it impossible to use endChoice in a nested choice where it is not necessarry ( see my first example for a test )."
https://issues.apache.org/jira/browse/CAMEL-16826,Improvement,Open,Minor,Unresolved,None,4.x,camel-azure,Unknown,Andrea Cosentino,Andrea Cosentino,28/Jul/21 09:38,09/Aug/23 09:19,,"Claus Ibsen: Claus Ibsen added a comment - 26/Sep/21 17:40 Can this be moved to 3.13 ? | Andrea Cosentino: Andrea Cosentino added a comment - 27/Sep/21 04:36 Yes, nothing critical."
https://issues.apache.org/jira/browse/CAMEL-16860,Improvement,Open,Minor,Unresolved,None,Future,camel-salesforce,Unknown,Unassigned,Zineb Bendhiba,10/Aug/21 14:20,09/Aug/23 09:19,"The Salesforce component uses the commons-lang3 utilities for working with Fields reflection. Find a better way to create the Jackson Mapper for the consumer with PUSH_TOPIC, dealing with the NULL fields without using the org.apache.commons.lang3.reflect.FieldUtils in the FieldsToNullPropertyFilter. This is the problematic line of code : https://github.com/apache/camel/blob/7406711360935a11ade7e0c90989832079e3b2d1/components/camel-salesforce/camel-salesforce-component/src/main/java/org/apache/camel/component/salesforce/api/FieldsToNullPropertyFilter.java#L34",Jeremy Ross: Jeremy Ross added a comment - 02/Oct/21 16:38 zbendhiba is this for Quarkus? There are probably other places that would need to be addressed too.
https://issues.apache.org/jira/browse/CAMEL-16871,Improvement,Open,Minor,Unresolved,None,4.x,camel-aws2,Unknown,Unassigned,Brendan,18/Aug/21 14:45,09/Aug/23 09:18,"Camel aws2-s3 mutlipart upload only supports Files. There are at least two approaches to solving this: The hard, general case and a simple specific case. 1) The harder but general case: use something like Spring's aws SimpleStorageInputStream: https://github.com/spring-cloud/spring-cloud-aws/blob/main/spring-cloud-aws-core/src/main/java/org/springframework/cloud/aws/core/io/s3/SimpleStorageResource.java and translate any exchange body to an Inputstream for mulitpart uploads. 2) The simpler but specific case: for remote files in particular, camel often makes use of a localwork directory to download files. In fact, e.getIn().getBody(File.class) will resolve the file in the local work directory when polling from an FTP site with a local work directory specified. The aws2-s3 producer (AWS2S3Producer.class) on lines 134 to 145 would need to be modified in both cases.",Andrea Cosentino: Andrea Cosentino added a comment - 13/Sep/21 05:55 I think we could also use the same approach as the single op is doing https://github.com/apache/camel/blob/main/components/camel-aws/camel-aws2-s3/src/main/java/org/apache/camel/component/aws2/s3/AWS2S3Producer.java#L270 as an else case. | Brendan: Brendan added a comment - 13/Sep/21 18:39 I suppose it depends on what line 271 does. But that might actually be sufficient.
https://issues.apache.org/jira/browse/CAMEL-17025,Improvement,Open,Minor,Unresolved,None,4.x,"camel-aws,(1)camel-aws2",Unknown,Andrea Cosentino,Fabio Zani,30/Sep/21 11:38,09/Aug/23 09:18,"Using the AWS2 S3 component it would be nice to have a way to move a file inside a different subfolder in the same bucket after reading it. AS IS With the current implementation, the moveAfterRead option requires to specify the destination bucket and eventually a prefix and/or suffix. As it is not intended for moving into a different folder in the same bucket, trying to specify the original bucket as destination and the path to the subfolder as a prefix has an ugly result, as shown in the following example. Original bucket: myBucket File path: /path/to/foloder/run/test.txt moveAfterRead=true destinationBucket=myBucket destinationBucketPrefix=/path/to/folder/done Result: file is moved, but file key is /path/to/folder/done/path/to/folder/test.txt TO BE Allow moving the file under a different folder in the same bucket. An option would be to recognize if the destination bucket is the same as the original bucket, requiring the destinationBuketPrefix to be set, moving the file (with the filename extracted from the CamelAwsS3Key ) under the specified prefix. Another option would be to introduce a new option designed specifically to move the file within the same bucket. The moveAfterRead option would then require either the destinationBucket option or the destinationSubfolderPrefix to be set. In case the second solution is chosen, the destinationBucketSuffix option could be renamed in destinationSuffix to be used with both moving within the bucket or to another bucket or a new option ( destinationSubfolderSuffix ) should be introduced.",Andrea Cosentino: Andrea Cosentino added a comment - 30/Sep/21 15:00 Feel free to propose a PR if you want to
https://issues.apache.org/jira/browse/CAMEL-17235,New Feature,Open,Minor,Unresolved,None,Future,camel-infinispan,Unknown,Andrea Cosentino,Andrea Cosentino,26/Nov/21 07:00,09/Aug/23 09:17,https://infinispan.org/docs/stable/titles/query/query.html#ickle-queries_ickle-query-language,
https://issues.apache.org/jira/browse/CAMEL-17348,Improvement,Open,Minor,Unresolved,3.14.0,Future,camel-jira,Unknown,Unassigned,Zachary Gutterman,16/Dec/21 16:15,09/Aug/23 09:15,"The camel-Jira newIssue endpoint depends on Jira's sorting by id to find the most recent issue. Jira sort by id, however, does not sort across all projects and is not a reliable way to return a list of newest issues. (See attached screenshot of sorted issues by id desc with endpoint /rest/api/latest/search?jql=ORDER+BY+id+desc .) A solution could use the ""created"" field instead which reliably returns issues by most recent.",Claus Ibsen: Claus Ibsen added a comment - 03/Sep/22 10:44 Thanks are you able to send a PR
https://issues.apache.org/jira/browse/CAMEL-17368,Improvement,Open,Minor,Unresolved,None,4.x,camel-google,Unknown,Andrea Cosentino,Andrea Cosentino,22/Dec/21 07:27,09/Aug/23 09:15,Like CAMEL-16883,
https://issues.apache.org/jira/browse/CAMEL-17369,Improvement,Open,Minor,Unresolved,None,4.x,camel-google,Unknown,Andrea Cosentino,Andrea Cosentino,22/Dec/21 07:27,09/Aug/23 09:14,Like CAMEL-16883,
https://issues.apache.org/jira/browse/CAMEL-17423,Improvement,Open,Minor,Unresolved,3.14.0,4.x,camel-google-pubsub,Unknown,Unassigned,Rob Arnhart,03/Jan/22 17:10,09/Aug/23 09:14,"I work for a cloud service provider that includes an integration application that uses Camel for the core operations of an integration. Because of factors such as industry regulation and customer InfoSec policies/requirements, placing access keys within an application, its filesystem, associated direct data stores, etc. is not permitted. This requires credentials to be provided by a lookup service that provides decrypted values to an application, exposed through variables. While our SaaS offering does provide an identity hub that integrates with customer IdPs, these integration applications will not use those as credential stores, directly. With that, the serviceAccountKey would need to be provided via a variable, environment variable, etc., where the JSON string would be passed into that field value. I've made a modification to allow for this by modifying the getCredentialsProvider method of the GooglePubsubCompenent.java file of the camel-google-pubsub component. This would respond to a prefix and then take the value from the passed parameter and use it for the credentials. GooglePubsubComponent.java private CredentialsProvider getCredentialsProvider(GooglePubsubEndpoint endpoint) throws IOException { CredentialsProvider credentialsProvider; // The original method logic // if (endpoint.isAuthenticate()) { // credentialsProvider = FixedCredentialsProvider.create(ObjectHelper.isEmpty(endpoint.getServiceAccountKey()) // ? GoogleCredentials.getApplicationDefault() : ServiceAccountCredentials.fromStream(ResourceHelper // .resolveMandatoryResourceAsInputStream(getCamelContext(), endpoint.getServiceAccountKey()))); // } else { // credentialsProvider = NoCredentialsProvider.create(); // } // Modified for JSON input if (endpoint.isAuthenticate()) { if (ObjectHelper.isEmpty(endpoint.getServiceAccountKey())) { credentialsProvider = FixedCredentialsProvider.create(GoogleCredentials.getApplicationDefault()); } else if (endpoint.getServiceAccountKey().startsWith( ""json:"" )) { // <- For the JSON string credentialsProvider = FixedCredentialsProvider.create(ServiceAccountCredentials.fromStream( new ByteArrayInputStream(Base64.getUrlDecoder().decode(endpoint.getServiceAccountKey().substring(5))))); } else { credentialsProvider = FixedCredentialsProvider.create(ServiceAccountCredentials.fromStream( ResourceHelper.resolveResourceAsInputStream(getCamelContext(), endpoint.getServiceAccountKey()))); } } else { credentialsProvider = NoCredentialsProvider.create(); } return credentialsProvider; } This would then allows for the component to be defined with the serviceAccountKey as below. The JSON string would need to be encoded via Base64 to allow the internal encoded key to be properly passed through. GcpPubsubRoute.java @Override public void configure() throws Exception { from( ""direct:gcpTest"" ).id( ""gcpTest"" ) .setHeader(GooglePubsubConstants.ATTRIBUTES, constant(Map.of( ""testKey1"" , ""testValue1"" , ""testKey2"" , ""testValue2"" ))) .setBody(simple( ""{\"" someKey\ "": \"" someValue\ ""}"" )) .toD( ""google-pubsub:{{PROJECT_NAME}}:{{TOPIC_NAME}}?serviceAccountKey=json:{{BASE64_CREDS}}"" ) .log( ""Message ID: ${header."" + GooglePubsubConstants.MESSAGE_ID + ""}"" ); } I understand the concern around using an environment variable to pass credentials to a container. There is, however, a common pattern of cloud providers that expose external configuration to containers through environment variables.","Andrea Cosentino: Andrea Cosentino added a comment - 04/Jan/22 05:54 I'm just wondering why the Google SDK doesn't provide anything for use cases like this. cibsen@e-ma.net what do you think about this? | Benjamin Vollmer: Benjamin Vollmer added a comment - 14/Apr/22 12:49 acosentino , rarnhart : What about an option to override the client implementation to pass in a custom CredentialsProvider implementation? | Andrea Cosentino: Andrea Cosentino added a comment - 14/Apr/22 13:02 It makes sense totally, please raise another issue for that and if you have time open a PR. | Rob Arnhart: Rob Arnhart added a comment - 15/Apr/22 13:31 Yeah, I'd like to see that implemented as well bvollmer and acosentino - good suggestion."
https://issues.apache.org/jira/browse/CAMEL-17595,New Feature,Open,Minor,Unresolved,None,4.x,camel-tracing,Unknown,Unassigned,Sijmen Huizenga,03/Feb/22 13:26,09/Aug/23 09:13,"Add the ability to start a new trace during the exeuction of a route. For example, we use an aggregate with completionInterval to group messages. All messages from the aggregate share the same traceID. This results in a single trace spanning all messages over many weeks. We would like each message after the aggregate to receive a new trace to improve visibility. Having the ability to manually close & start the trace would be ideal. It would be amazing if it would be possible to call .reset() method from the ActiveSpanManager : .process(e -> ActiveSpanManager.reset(e))",Claus Ibsen: Claus Ibsen added a comment - 03/Sep/22 10:59 You are welcome to send a PR
https://issues.apache.org/jira/browse/CAMEL-17598,New Feature,Open,Minor,Unresolved,3.14.1,4.x,camel-bindy,Unknown,Unassigned,Jeremy Ross,03/Feb/22 20:45,09/Aug/23 09:13,"If bindy fails to parse a value, say a date, an exception is thrown and the entire unmarshal operation is aborted. It would be nice if the exception could be handled and processing could resume. We'd probably also want a way to specify a default value in the case of a parse failure. Here are some choices that need to be made: A way to indicate unmarshaling should resume in the event of a parse failure. Where would this live? Options are at the component option level, @CsvRecord level, and @DataField level. Maybe all of these with each one successively overriding the higher level setting. But maybe that's too complex. What would this be called? continueOnParseFailure ? Is this even the right concept? A way to specify a default value to use when a parse fails. @DataField already has a defaultValue element, so maybe we use this value in the event of a failure. If defaultValue is not set, it could default to null or the default value for a primitive type. Zulip chat: https://camel.zulipchat.com/#narrow/stream/257298-camel/topic/Bindy.20continue.20on.20parse.20exception","Zoran Regvart: Zoran Regvart added a comment - 04/Feb/22 08:11 I think on a framework (i.e. Camel) level, adding an error handler that folk can provide implementations of could be helpful. Perhaps something like: class ParseException extends Exception { int lineNumber; String line; // perhaps some other context needed here } interface ParserErrorHandler { /** * Given a ParseException that occurred while trying to parse a record choose to either rethrow the exception preventing further parsing, ignore it returning {@code null } or provide a substitute object for the parsed row. */ Object handle(ParseException e); } (2c) | Jeremy Ross: Jeremy Ross added a comment - 08/Feb/22 16:15 I think that solution probably provides the best flexibility. But I suspect the use of options I described would cover the vast majority of uses cases and is obviously much simpler. I'm kinda liking the idea of having both of these solutions. The ability to set options to define simpler parse failure behavior, and ParseErrorHandler for ultimate flexibility."
https://issues.apache.org/jira/browse/CAMEL-17904,Test,Open,Minor,Unresolved,None,4.x,"camel-aws2,(1)tests",Unknown,Jiri Ondrusek,Jiri Ondrusek,05/Apr/22 13:22,09/Aug/23 09:11,"During development of https://issues.apache.org/jira/browse/CAMEL-17860 , i found that there are 2 use cases in documentation which are not covered (server side encryption) or not working correctly (deduplication strategy) in component tests. It would be nice to cover/fix them.",
https://issues.apache.org/jira/browse/CAMEL-17926,Task,Open,Minor,Unresolved,3.17.0,4.x,"camel-spring-boot-starters,(1)documentation",Unknown,Unassigned,Zoran Regvart,07/Apr/22 15:07,09/Aug/23 09:11,"During the recent troubleshooting of the differences between the documentation in Camel Spring Boot and Camel I've identified some long standing issues with the documentation. To appease the referential integrity checks a placeholder springdoc component documentation was created. This should be removed and the SpringDoc Starter documentation should remain only visible via the Camel Spring Boot documentation. DSLs in Camel do not include the Camel Spring Boot configuration snippet like the component documentation has. It should be added to the DSLs as they have starters much like the component documentation it includes now. DSLs in Camel do not have the camel-spring-boot-name attribute, it should be set for the referential integrity to notice issues other than the mismatch in component vs starter counts. Camel metadata JSON (in src/main/docs ) is missing for debug, cloudevents and DSLs. It was manually copied over from the Camel project in this commit . Automation should be done to make sure those are present and updated with changes in the Camel repository. DSL documentation doesn't appear in the Camel Spring Boot starter list page. It should be added, most likely as a separate section.",
https://issues.apache.org/jira/browse/CAMEL-17951,Improvement,Open,Minor,Unresolved,None,4.x,camel-platform-http-vertx,Unknown,Unassigned,Claus Ibsen,12/Apr/22 16:38,09/Aug/23 09:11,Today you need to configure this in java code with some special configuration class that you then need to add to camel context as service or on the component somehow. We should make it easier to configure so you can also do this with known configuration keys ala camel.component.platform-http-vertx.fookey=myvalue,
https://issues.apache.org/jira/browse/CAMEL-17970,New Feature,Open,Minor,Unresolved,None,Future,camel-test,Unknown,Unassigned,Belaggoun Salah Eddine,14/Apr/22 15:48,09/Aug/23 09:10,"In some test scenarios, we have to exclude a specific route from being loaded in the camel context. The @ExcludeRoutes Junit5 annotation provides this functionality at the Class level. There is no way to Exclude a specific route within a class if there are multiple routes (filtering). The only alternative is to use auto startup or precondition.","Claus Ibsen: Claus Ibsen added a comment - 26/May/23 18:33 How do you think this should be specified, can you provide an example"
https://issues.apache.org/jira/browse/CAMEL-18112,New Feature,Open,Minor,Unresolved,None,4.x,tooling,Unknown,Unassigned,Aurélien Pupier,16/May/22 09:05,09/Aug/23 09:09,"it would be nice to support trace breakpoints. Most IDEs are providing this kind of feature. It allows to provide traces during a debug session without modifying the source code. see: https://microsoft.github.io/debug-adapter-protocol/specification#Types_SourceBreakpoint logMessage In IntelliJ, using non-suspended in combination with logging options https://www.jetbrains.com/help/idea/using-breakpoints.html#suspend_policy In Eclipse, Tracepoint https://www.eclipse.org/community/eclipse_newsletter/2017/june/article1.php In VS Code, Logpoint https://code.visualstudio.com/docs/editor/debugging#_logpoints","Aurélien Pupier: Aurélien Pupier added a comment - 29/Jun/22 08:40 Technical thoughts: Debug Adapter Protocol is supporting a single language, so maybe we can implement it for single language, the simple one only Debug Adapter protocol doesn't support providing completion. it would be dependent on each IDEs capabilities."
https://issues.apache.org/jira/browse/CAMEL-18158,Task,Open,Minor,Unresolved,None,4.x,camel-netty-http,Novice,Unassigned,Otavio Rodolfo Piske,01/Jun/22 07:37,09/Aug/23 09:09,Based on a suggestion from Claus in this PR: https://github.com/apache/camel/pull/7694#pullrequestreview-990818819,Otavio Rodolfo Piske: Otavio Rodolfo Piske added a comment - 01/Jun/22 07:38 Added related ticket that triggered the suggestion.
https://issues.apache.org/jira/browse/CAMEL-18235,Improvement,Open,Minor,Unresolved,None,4.x,camel-aws,Unknown,Unassigned,Claus Ibsen,28/Jun/22 04:20,09/Aug/23 09:07,"some of the other components in camel-google or camel-minio seems to have it as true, but s3 is false. Noticed this in this PR https://github.com/apache/camel/pull/7901",
https://issues.apache.org/jira/browse/CAMEL-18259,Improvement,Open,Minor,Unresolved,None,Future,camel-fhir,Unknown,Unassigned,James Netherton,07/Jul/22 06:35,09/Aug/23 09:07,"The FHIR component has a polling consumer where it can do polling operations against a FHIR server. Seems we have no documentation or tests for this though, so it'd be useful to add some.",
https://issues.apache.org/jira/browse/CAMEL-18272,New Feature,Open,Minor,Unresolved,None,4.x,None,Unknown,Andrea Cosentino,Andrea Cosentino,15/Jul/22 12:43,09/Aug/23 09:07,,
https://issues.apache.org/jira/browse/CAMEL-18334,Improvement,Open,Minor,Unresolved,None,Future,camel-cxf,Unknown,Unassigned,Claus Ibsen,02/Aug/22 07:52,09/Aug/23 09:06,"With camel-cxf split into smaller JARs then we can look at if we can do a platform-http adapter for CXF HTTP Transport, so we can use what comes from the runtime platform such as vertx-http when using quarkus / jbang / camel-k.",
https://issues.apache.org/jira/browse/CAMEL-18392,Improvement,Open,Minor,Unresolved,3.9.0,Future,camel-jt400,Unknown,Jesse Gorzinski,Jesse Gorzinski,13/Aug/22 21:21,09/Aug/23 09:05,"A popular trend lately is to send UTF-8 JSON data through data queues on IBM i. Currently, the JT400 components has a `format` parameter that can be either ""binary"" or ""text"". This parameter affects how the component interprets both the data queue key as well as the data queue data. JSON is text, but unfortunately the CCSID (encoding) used for text mode assumes the CCSID of the connection, and IBM i does not support unicode connections! In order to properly read UTF-8 data from the queue, you need to use `format=binary` and then convert to String manually (for instance, with `.convertBodyTo(String.class, ""UTF-8"")`). This isn't all-in-all horrible, but I've seen it catch a decent number of people. This should be addressed by either or both of: Having a UTF-8 example in the doc Providing a new `dataQueueCCSID` parameter that allows for the explicit declaration of CCSID read from the data independent from the connection CCSID",
https://issues.apache.org/jira/browse/CAMEL-18512,Wish,Open,Minor,Unresolved,3.18.2,Future,camel-bindy,Unknown,Unassigned,Jussi Wallin,15/Sep/22 07:45,09/Aug/23 09:05,"Our project has a use-case for Bindy where we would like to define a Model POJO that has less fields than the resulting CSV would have. We tried to achieve this by defining a model with the proper annotations and using the ""pos"" parameter in the DataField annotations. For example you might want to define one field at position 4 and another at position 6. The resulting CSV should then contain an empty field at position 5. We used BeanIO previously and it supported this use-case. Adding dummy fields is fine in simple cases but when a CSV exceeds 100 fields, of which a couple dozen are used, it becomes very cumbersome to handle. Specifically the unmarshal obviously works fine, but we are trying to marshal in this case. We are transitioning to using Bindy for all CSV handling and ran into this problem. I believe this would be useful generally. Sample project that illustrates this case: https://github.com/jwwallin/bindy-csv-sample",
https://issues.apache.org/jira/browse/CAMEL-18517,Improvement,Open,Minor,Unresolved,3.18.2,Future,camel-mail,Unknown,Unassigned,Jeff,15/Sep/22 16:58,09/Aug/23 09:05,"Camel mail does not include all MIME body parts in multipart messages. In the unit test linked below, the `htmlPart` body part is not contained in the body parts of the deserialized message. This test can easily be broken by simply changing the order that the MIME body parts are added to the multipart message in the `populateMimeMessageBody` method. https://github.com/apache/camel/blob/main/components/camel-mail/src/test/java/org/apache/camel/component/mail/MimeMessageConsumeTest.java Users expect to be able to send multipart emails which contain both plain text and html parts (multipart/alternative) so that the users email clients can display it appropriately. This is not possible with Camel, since only one of the two alternative body parts is deserialized.","Claus Ibsen: Claus Ibsen added a comment - 16/Sep/22 04:38 You are welcome to try to implement this and send a PR | Jeff: Jeff added a comment - 16/Sep/22 14:25 Ok, if I can find the time I might do that. For anyone else that is interested, the MailBinding class calls the `populateContentOnBodyPart` method which converts the message body to a String. This delegates to the MailConverters.java class which selects the first body part that has a Content-Type starting with 'text' and converts that body part to a String. So only the first 'text' body part is included, all others are lost. | Claus Ibsen: Claus Ibsen added a comment - 16/Sep/22 20:39 Thanks for sharing your findings"
